ReviewID,Phrases,Phrase_Count
2428,complimentary meal,1
2428,case amuse,1
2428,brilliant wash,1
2428,bass good,1
2430,caring assured,1
2430,excellent wine,1
2432,united united,1
2430,food excellent,1
2432,united said,1
2432,united rebooked,1
2432,united end,1
2432,united clarify,1
2432,united airlines,1
2432,talk united,1
2432,opportunity convince,1
2432,inflight entertainment,1
2432,entertainment british,1
2432,device entertainment,1
2432,dc united,1
2432,call united,1
2432,booked united,1
2432,bags united,1
2432,away opportunity,1
2431,unless good,1
2431,service excellent,1
2431,good price,1
2431,city easy,1
2430,wine great,1
2430,superb flight,1
2430,overall superb,1
2430,great csd,1
2368,happy experience,1
2368,great value,1
2368,get comfortable,1
2302,loyal customer,1
2303,could improved,1
2303,comfortable particularily,1
2303,cared fun,1
2303,breakfast nice,1
2303,boeing nice,1
2303,better enjoyed,1
2302,used good,1
2302,treat sold,1
2302,profits cares,1
2302,passengers loyal,1
2302,maximising profits,1
2302,holder treat,1
2304,friendly concorde,1
2302,good strapline,1
2302,cares nothing,1
2302,cares maximising,1
2302,airways cares,1
2301,truly felt,1
2301,special supermarket,1
2301,glory long,1
2301,days glory,1
2299,win awards,1
2299,time better,1
2299,seat nice,1
2303,economy enjoy,1
2303,efficiently cared,1
2303,enjoy change,1
2303,enjoyed glass,1
2304,felt cared,1
2304,experience superb,1
2304,delightful crew,1
2304,comfortable relaxing,1
2304,comfortable dined,1
2304,clearly loved,1
2304,cared often,1
2304,cared almost,1
2304,care us,1
2304,area relax,1
2304,ageing lovable,1
2303,take nice,1
2303,seats comfortable,1
2303,safe efficiently,1
2303,nice touch,1
2303,nice new,1
2303,nice could,1
2303,improved upon,1
2303,good felt,1
2303,fun around,1
2303,food good,1
2303,flight better,1
2303,felt safe,1
2299,nice entertainment,1
2299,impressed either,1
2299,friendliness either,1
2298,nice first,1
2298,food amazing,1
2298,flight excellent,1
2298,excellent food,1
2298,europe nice,1
2298,csd welcoming,1
2298,champagne relax,1
2298,cabin nice,1
2298,breakfast relax,1
2298,boeing pleasure,1
2298,amazing enough,1
2297,years great,1
2297,smile best,1
2297,pleasantly surprised,1
2297,past pleasantly,1
2297,great see,1
2297,good really,1
2297,food good,1
2297,flight compliments,1
2297,fine well,1
2297,compliments even,1
2297,best economy,1
2296,reasonably friendly,1
2296,good job,1
2298,gate nice,1
2298,nice frriendly,1
2299,flight efficient,1
2298,nice ground,1
2299,entertainment ground,1
2299,efficient comfortable,1
2299,crew win,1
2299,comfortable seat,1
2299,better choices,1
2299,best second,1
2299,awards friendliness,1
2299,airways impressed,1
2299,adequate best,1
2298,words perfect,1
2298,welcoming us,1
2298,welcome crowded,1
2298,terminal relaxing,1
2298,stroller special,1
2298,staff welcome,1
2298,special bus,1
2298,seated nice,1
2298,relaxing stroller,1
2298,relax last,1
2298,relax food,1
2298,pleasure csd,1
2298,perfect flight,1
2298,nice security,1
2304,flight good,1
2304,good buffet,1
2313,helpful slightest,1
2311,agreeable cabin,1
2312,better alternatives,1
2312,approved upgrade,1
2312,altogether pleasant,1
2312,airlines creative,1
2311,seats amazement,1
2311,kit agreeable,1
2311,good would,1
2311,excellent qatar,1
2311,excellent earlier,1
2311,bed good,1
2311,amazement individual,1
2311,access excellent,1
2304,good lounge,1
2311,absolutely excellent,1
2310,year engagement,1
2310,speaking nice,1
2310,positive ones,1
2310,nice lady,1
2310,life positive,1
2310,helpful pulling,1
2310,good food,1
2310,follow engaged,1
2310,excitement booking,1
2310,engagement anniversary,1
2312,better flown,1
2312,creative bars,1
2312,efficient enough,1
2312,entertainment system,1
2313,help us,1
2313,help luckily,1
2313,good time,1
2313,gate good,1
2313,deskthey helpful,1
2313,back help,1
2312,wine good,1
2312,surely safe,1
2312,staff friendly,1
2312,safe cabin,1
2312,real opportunity,1
2312,pleasant journey,1
2312,patch likes,1
2312,neighbour help,1
2312,likes emirates,1
2312,like approved,1
2312,known better,1
2312,ideal surely,1
2312,help think,1
2312,good entertainment,1
2312,friendly efficient,1
2312,far ideal,1
2312,far better,1
2310,engaged couple,1
2310,days excitement,1
2310,curtains good,1
2305,true seats,1
2304,well cared,1
2304,warm friendly,1
2304,us superb,1
2304,toronto great,1
2304,took care,1
2304,tea perfect,1
2304,superb perfect,1
2304,superb checked,1
2304,small comfortable,1
2304,relaxing boarding,1
2304,relax lounge,1
2304,perfect length,1
2304,perfect combination,1
2304,lunch good,1
2304,loved individual,1
2304,lovable well,1
2304,lounge good,1
2304,lounge comfortable,1
2304,introduced clearly,1
2304,greeted delightful,1
2304,great flight,1
2304,good tasty,1
2304,good served,1
2305,opposite true,1
2306,bed comfortable,1
2310,birthday convinced,1
2306,comfortable fully,1
2310,agent helpful,1
2309,would better,1
2309,seat better,1
2309,efficient hardly,1
2309,crew efficient,1
2309,better provide,1
2309,better economy,1
2308,quick efficient,1
2308,new clean,1
2308,loyalty keeps,1
2308,efficient ran,1
2308,customer loyalty,1
2308,clean departed,1
2307,service outstanding,1
2307,probably best,1
2307,outstanding plane,1
2307,fas brilliant,1
2307,brilliant service,1
2307,best flight,1
2306,roomy comfortable,1
2306,fantastic cabin,1
2306,experience fantastic,1
2306,comfortable mattress,1
2296,generally good,1
2296,friendly efficient,1
2296,efficient service,1
2275,report reassuring,1
2276,legroom luck,1
2276,good enjoyed,1
2276,enjoyed champagne,1
2276,clearly used,1
2276,class lucky,1
2276,champagne worth,1
2276,brilliant staff,1
2276,ba clearly,1
2275,true enough,1
2275,taken care,1
2275,seats interest,1
2275,reassuring us,1
2296,comfortable sitting,1
2275,job nicely,1
2275,issued true,1
2275,interested purchasing,1
2275,interest reserving,1
2275,hours interested,1
2275,care however,1
2275,airways positively,1
2274,friendly efficient,1
2274,excellent experience,1
2274,efficient professional,1
2274,efficient cabin,1
2276,luck design,1
2276,lucky got,1
2276,ok brilliant,1
2276,staff good,1
2280,heathrow flawless,1
2280,haul truly,1
2280,flawless normal,1
2280,entertained hour,1
2280,cleared security,1
2280,best thing,1
2280,another positive,1
2279,thanks ba,1
2279,honestly never,1
2279,groups honestly,1
2279,cost definitely,1
2278,used good,1
2278,saving grace,1
2278,proudly advertise,1
2278,grace going,1
2278,good inches,1
2278,ba proudly,1
2277,quite nice,1
2277,nice good,1
2277,mousse lovely,1
2277,lovely afternoon,1
2277,good supply,1
2277,fa good,1
2274,crew friendly,1
2274,boarding efficient,1
2274,airways excellent,1
2272,better looked,1
2271,inflight entertainment,1
2271,entertainment provided,1
2270,tickets help,1
2270,surprisingly good,1
2270,room definitely,1
2270,needs clean,1
2270,help speed,1
2270,hand fast,1
2270,good comfortable,1
2270,forgot hand,1
2270,definitely value,1
2270,comfortable lhr,1
2270,clean management,1
2269,thankfully seats,1
2269,happy like,1
2269,got bonus,1
2269,forward happy,1
2269,early thankfully,1
2269,bonus ok,1
2268,selection good,1
2268,good chosen,1
2268,good cabin,1
2268,faultless example,1
2272,ahead respect,1
2272,certainly improve,1
2273,yes actual,1
2272,comfortable legroom,1
2273,wise yes,1
2273,type outstanding,1
2273,product interesting,1
2273,outstanding experience,1
2273,interesting see,1
2273,inflight entertainment,1
2273,hrs entertainment,1
2273,entertainment long,1
2273,entertainment hour,1
2273,crew wise,1
2272,surprisingly good,1
2272,stretch relax,1
2272,seats comfortable,1
2272,respect seats,1
2272,relax food,1
2272,orlando good,1
2272,lot better,1
2272,legroom good,1
2272,improve aspects,1
2272,good took,1
2272,good served,1
2272,good overall,1
2272,good chose,1
2280,sit comfortably,1
2280,stay entertained,1
2280,time positive,1
2293,class entertainment,1
2292,inflight entertainment,1
2292,entertainment inbound,1
2291,staff friendly,1
2291,safety walk,1
2291,positives staff,1
2291,hand luggage,1
2291,friendly courteous,1
2291,excessive hand,1
2291,endure safety,1
2290,take friendly,1
2290,superb flight,1
2290,service good,1
2290,pleasantly surprised,1
2290,perfect ok,1
2290,pearson friendly,1
2290,lounge superb,1
2290,impressive given,1
2290,great rose,1
2290,good condition,1
2290,good choice,1
2290,good best,1
2290,fun stepped,1
2290,full great,1
2293,better economy,1
2293,entertainment disgraceful,1
2290,first best,1
2293,flight better,1
2296,charming pay,1
2296,certainly comfortable,1
2296,attendant charming,1
2295,staff friendly,1
2295,improvement leg,1
2295,friendly children,1
2295,excellent mum,1
2295,chicago excellent,1
2295,big improvement,1
2294,seat nice,1
2294,pretty well,1
2294,pretty late,1
2294,pretty full,1
2294,ok pretty,1
2294,nice crew,1
2294,lgw improved,1
2294,improved lot,1
2294,friendly service,1
2294,flight better,1
2294,crew friendly,1
2294,bus pretty,1
2294,booked pretty,1
2294,better ba,1
2290,friendly engaging,1
2290,excellent wine,1
2281,aircraft entertainment,1
2287,services entertainment,1
2287,entertainment system,1
2287,entertainment box,1
2285,apologise assured,1
2285,afternoon lucky,1
2284,woman best,1
2284,special meal,1
2284,seen kind,1
2284,response clearly,1
2284,joke special,1
2284,entertainment system,1
2284,cramped entertainment,1
2284,best us,1
2283,improve experience,1
2283,free much,1
2283,attempt improve,1
2283,across free,1
2282,good service,1
2282,airways good,1
2281,luckily flight,1
2281,kind feeling,1
2281,flight luckily,1
2281,flight kind,1
2281,entertainment available,1
2287,niggle entertainment,1
2288,economy great,1
2290,edge fun,1
2288,fas nice,1
2290,drinks perfect,1
2290,condition pleasantly,1
2290,class impressive,1
2290,children good,1
2290,champagne excellent,1
2290,called friendly,1
2290,best decent,1
2290,ba good,1
2289,positive side,1
2289,friend uk,1
2289,company positive,1
2289,clarity airport,1
2289,checked friend,1
2289,bus better,1
2289,better issue,1
2288,surely paid,1
2288,return good,1
2288,pleasant surprise,1
2288,nice pleasant,1
2288,nice hot,1
2288,heathrow nice,1
2288,great fas,1
2288,good stacked,1
2313,helpful even,1
2313,kind enough,1
2368,experience impressive,1
2349,crew excellent,1
2350,luckily provide,1
2350,hungry luckily,1
2350,class truly,1
2349,time entertainment,1
2349,rubbery truly,1
2349,one best,1
2349,move friends,1
2349,getting better,1
2349,friends british,1
2349,excellent move,1
2349,entertainment system,1
2349,better least,1
2355,free time,1
2349,best meals,1
2348,popular culture,1
2348,polite nice,1
2348,pleasant despite,1
2348,one popular,1
2348,nice plane,1
2348,nice job,1
2348,nice helpful,1
2348,legs pretty,1
2348,helpful traveled,1
2348,heathrow nice,1
2351,entertainment service,1
2351,extensive nicely,1
2351,flight great,1
2351,great feature,1
2355,better service,1
2354,seating nice,1
2354,notice good,1
2354,nice departed,1
2354,good service,1
2353,whatever good,1
2353,staff courteous,1
2353,seat free,1
2353,offer better,1
2353,good seat,1
2353,free time,1
2353,courteous competent,1
2353,better service,1
2352,professionalism efficient,1
2352,efficient boarding,1
2351,updated entertainment,1
2351,transfer great,1
2351,terrific service,1
2351,service great,1
2351,nicely presented,1
2351,heathrow terrific,1
2351,great transfer,1
2351,great large,1
2348,flight nice,1
2348,far better,1
2348,experience pleasant,1
2344,perfect friendly,1
2344,let good,1
2344,impressed two,1
2344,impressed size,1
2344,good flight,1
2344,friendly professional,1
2344,amazing sound,1
2344,almost perfect,1
2343,seat comfortable,1
2343,passable better,1
2343,help boarded,1
2343,comfortable given,1
2343,better shorthaul,1
2343,best help,1
2343,ba best,1
2342,helpful cabin,1
2342,happy helpful,1
2342,crew happy,1
2342,clean looked,1
2342,cabin clean,1
2341,less comfortable,1
2341,comfortable older,1
2340,virgin good,1
2340,super flight,1
2344,overall impressed,1
2344,quality amazing,1
2348,better english,1
2344,sound impressed,1
2347,true test,1
2347,holiday true,1
2347,help telephone,1
2347,help get,1
2347,help authorised,1
2347,full help,1
2347,easter holiday,1
2347,carrier help,1
2347,authorised help,1
2346,years improvement,1
2346,noticeable free,1
2346,improvement noticeable,1
2346,friendly efficient,1
2346,free beverages,1
2346,efficient service,1
2346,airways friendly,1
2345,strength strength,1
2345,quite good,1
2345,paris definitely,1
2345,good entertainment,1
2345,going strength,1
2345,entertainment book,1
2345,definitely unsatisfactory,1
2355,courteous competent,1
2355,good seat,1
2313,luckily another,1
2363,cheery informative,1
2363,worth well,1
2363,time pretty,1
2363,pretty fed,1
2363,polite friendly,1
2363,overall yes,1
2363,nice breakfast,1
2363,meal nice,1
2363,honest captain,1
2363,good enough,1
2363,friendly older,1
2363,extra honest,1
2363,captain cheery,1
2355,incredibly courteous,1
2363,breakfast good,1
2362,us praise,1
2362,properly great,1
2362,praise british,1
2362,positive experience,1
2362,motivated cabin,1
2362,later happy,1
2362,ife good,1
2362,happy bigger,1
2362,great bonus,1
2362,good hot,1
2363,yes slightly,1
2364,also good,1
2364,enjoyable seats,1
2364,good making,1
2368,experience great,1
2368,comfortable sleep,1
2367,lot free,1
2367,free time,1
2367,experience better,1
2366,zurich easy,1
2366,time friendly,1
2366,seat comfortable,1
2366,impressed find,1
2366,friendly attentive,1
2366,efficient flight,1
2366,easy efficient,1
2366,comfortable although,1
2366,although impressed,1
2365,working fun,1
2365,sometimes friendly,1
2365,fun amongst,1
2365,friendly staff,1
2365,friendly rather,1
2365,efficient sometimes,1
2365,crew efficient,1
2365,card friendly,1
2364,replaced enjoyable,1
2362,good experience,1
2362,flight enjoyable,1
2362,excellent way,1
2358,good pilots,1
2358,good entertainment,1
2358,fairly good,1
2358,entertainment fairly,1
2358,big good,1
2357,yes stone,1
2357,say yes,1
2357,return excellent,1
2357,quite good,1
2357,much comfortable,1
2357,good usual,1
2357,good thing,1
2357,good inbound,1
2357,excellent flight,1
2357,entertainment equipment,1
2357,ends good,1
2357,comfortable leather,1
2357,checks good,1
2356,seat truly,1
2356,department care,1
2356,care still,1
2355,whatever good,1
2355,seat free,1
2355,offer better,1
2358,good interesting,1
2358,great always,1
2362,evening positive,1
2358,interesting compare,1
2362,enjoyable later,1
2362,energetic motivated,1
2362,economy energetic,1
2362,crew excellent,1
2362,bonus ife,1
2362,airways good,1
2361,would free,1
2361,win plastic,1
2361,surely could,1
2361,phone help,1
2361,help find,1
2361,free look,1
2361,fizzy win,1
2360,one best,1
2360,best short,1
2359,see enjoy,1
2359,felt comfortable,1
2359,fast easy,1
2359,enjoy flight,1
2359,easy issues,1
2359,comfortable needed,1
2358,quite good,1
2358,pilots great,1
2340,staff interested,1
2340,seats super,1
2340,interested yet,1
2319,pocket entertainment,1
2321,acceptably comfortable,1
2320,time interesting,1
2320,special short,1
2320,offered free,1
2320,interesting short,1
2320,happy time,1
2320,free though,1
2320,flight happy,1
2319,washrooms clean,1
2319,since popular,1
2319,popular route,1
2319,entertainment system,1
2340,inflight entertainment,1
2319,easy got,1
2319,crew courteous,1
2319,courteous professional,1
2319,clean overall,1
2319,check easy,1
2318,treated better,1
2318,times better,1
2318,service good,1
2318,offers good,1
2318,may better,1
2318,made comfortable,1
2321,apart easy,1
2321,ba generous,1
2321,comfortable ba,1
2321,easy storage,1
2323,professional comfortable,1
2323,nice ife,1
2323,good glass,1
2323,friendly professional,1
2323,decided treat,1
2323,comfortable food,1
2322,smart inside,1
2322,pleasant lovely,1
2322,nice fiancée,1
2322,much pleasant,1
2322,lovely aircraft,1
2322,looks smart,1
2322,london holiday,1
2322,holiday west,1
2322,good seat,1
2322,food good,1
2322,especially nice,1
2322,amazement went,1
2321,service good,1
2321,good food,1
2321,good flight,1
2321,generous alcoholic,1
2321,food good,1
2318,good value,1
2318,good flight,1
2318,good chinese,1
2315,loyalty despite,1
2315,loyal appreciate,1
2315,lockers care,1
2315,hand luggage,1
2315,easyjet pleasant,1
2315,due hand,1
2315,customer loyalty,1
2315,continued loyal,1
2315,care holding,1
2315,care consideration,1
2315,ba care,1
2315,appreciate customer,1
2315,allowed hand,1
2314,space comfortable,1
2314,sitting comfortably,1
2314,positive say,1
2314,hope get,1
2314,customers effectively,1
2314,comfortably transpires,1
2314,comfortable seating,1
2314,anything positive,1
2313,staff helpful,1
2313,staff help,1
2313,passenger kind,1
2315,loyal customer,1
2315,oversize hand,1
2318,flights comfortable,1
2315,pleasant experience,1
2318,flight good,1
2318,comfortable though,1
2318,comfortable b,1
2318,better two,1
2318,better time,1
2318,better seat,1
2317,quite happy,1
2317,happy latest,1
2317,food better,1
2317,better last,1
2316,pleased experience,1
2316,old good,1
2316,helpful pleased,1
2316,good economy,1
2316,good condition,1
2316,friendly helpful,1
2316,food good,1
2316,condition clean,1
2316,clean flights,1
2316,attendants friendly,1
2315,wish ensure,1
2315,travel wish,1
2315,refunded loyal,1
2323,quite good,1
2323,staff friendly,1
2323,treat british,1
2334,pleasant flight,1
2334,excellent service,1
2334,excellent flight,1
2334,berlin pleasant,1
2333,service excellent,1
2333,pretty new,1
2333,pleasant lcy,1
2333,new clean,1
2333,much appreciated,1
2333,fun little,1
2333,free bar,1
2333,flight free,1
2333,fleet pretty,1
2333,far pleasant,1
2333,excellent small,1
2333,excellent evening,1
2333,crew excellent,1
2333,clean fun,1
2333,appreciated arrivals,1
2332,really hope,1
2332,hope temporary,1
2332,definitely ba,1
2332,aircraft definitely,1
2330,terrific attitude,1
2334,flight excellent,1
2334,time excellent,1
2330,personal entertainment,1
2335,crew nice,1
2340,great food,1
2340,good either,1
2340,flight entertainment,1
2340,fantastic experience,1
2340,experience great,1
2340,boeing fantastic,1
2338,good entertainment,1
2338,good change,1
2338,food good,1
2338,entertainment food,1
2338,better new,1
2338,aircraft good,1
2337,good high,1
2337,fairly good,1
2336,whatever party,1
2336,party organisation,1
2336,name good,1
2336,good whatever,1
2335,nice surprise,1
2335,nice give,1
2335,format nice,1
2335,fast efficient,1
2335,efficient check,1
2330,route good,1
2330,good flight,1
2323,would nice,1
2326,definitely comply,1
2325,way good,1
2325,passed great,1
2325,offered free,1
2325,improve allowing,1
2325,great given,1
2325,good meals,1
2325,good flying,1
2325,free drinks,1
2325,better easyjet,1
2325,ba improve,1
2325,also good,1
2325,airways better,1
2324,welcomed champagne,1
2324,smart fresh,1
2324,recent holiday,1
2324,ife good,1
2324,holiday usa,1
2324,good lots,1
2324,friendly professional,1
2324,food excellent,1
2324,excellent terminal,1
2324,decent friendly,1
2324,aircraft smart,1
2326,behavior definitely,1
2326,good service,1
2330,far comfortable,1
2326,smooth good,1
2330,fa terrific,1
2330,entertainment systems,1
2330,courteous cabin,1
2330,comfortable new,1
2330,attitude courteous,1
2329,happy customer,1
2329,call happy,1
2328,times appreciate,1
2328,crew clearly,1
2328,clearly wished,1
2328,appreciate cabin,1
2327,yes hour,1
2327,used better,1
2327,said yes,1
2327,nice touch,1
2327,needed help,1
2327,lgw nice,1
2327,help getting,1
2327,great customer,1
2327,gave great,1
2327,changes benefit,1
2327,better spent,1
2327,benefit passenger,1
2910,excellent sleeping,1
2917,retrofitted comfortable,1
2910,gives great,1
3411,friendly experience,1
3412,return liked,1
3412,meals good,1
3412,liked upper,1
3412,level better,1
3412,helpful meals,1
3412,good flew,1
3412,flight excellent,1
3412,excellent crew,1
3412,definitely fly,1
3412,crew helpful,1
3412,better convenient,1
3411,customer friendly,1
3415,entertainment system,1
3410,great speeds,1
3410,aisles great,1
3409,time excellent,1
3409,superior new,1
3409,superior alternatives,1
3409,still pretty,1
3409,service brilliant,1
3409,really good,1
3409,quite good,1
3409,pretty good,1
3409,perfect score,1
3412,would definitely,1
3413,actively encourage,1
3413,ba honestly,1
3413,better service,1
3415,better selection,1
3415,better nothing,1
3415,always good,1
3414,safe definitely,1
3414,relaxed prompt,1
3414,nice wine,1
3414,good attentive,1
3414,feel safe,1
3414,excellent feel,1
3414,economy relaxed,1
3414,dinner enjoyable,1
3414,definitely seek,1
3414,crew nice,1
3414,crew excellent,1
3414,clean tidy,1
3414,check good,1
3414,ago clean,1
3413,thanks reliability,1
3413,monday thanks,1
3413,honestly would,1
3413,good hours,1
3413,expected better,1
3413,encourage everyone,1
3409,one best,1
3409,morning perfect,1
3409,lhr superior,1
3408,frame comfortable,1
3408,attentive pleasant,1
3407,rather good,1
3407,happy firstly,1
3407,good first,1
3407,club happy,1
3406,welcome food,1
3406,save money,1
3406,legroom generous,1
3406,good condition,1
3406,generous food,1
3406,drink welcome,1
3406,could save,1
3406,clean good,1
3406,cabin clean,1
3405,wine good,1
3405,staff good,1
3405,offer better,1
3405,good food,1
3405,good entertainment,1
3405,excellent professional,1
3405,entertainment ba,1
3405,club excellent,1
3405,better ground,1
3408,comfortable tried,1
3408,got great,1
3409,leg good,1
3408,great price,1
3409,hassle free,1
3409,good service,1
3409,good prawn,1
3409,good food,1
3409,good alternative,1
3409,friendly groundforce,1
3409,friendly even,1
3409,free easy,1
3409,far superior,1
3409,excellent drink,1
3409,excellent crew,1
3409,economy better,1
3409,easy scheduled,1
3409,comfortable excellent,1
3409,brilliant attentive,1
3409,better full,1
3409,best options,1
3409,also comfortable,1
3408,would nice,1
3408,pleasant return,1
3408,pleasant enough,1
3408,pinotage pleasant,1
3408,like ability,1
3415,could better,1
3415,good better,1
3426,excellent travelling,1
3420,notwithstanding friendly,1
3421,entertainment shiny,1
3420,tidy clean,1
3420,thoroughly enjoyed,1
3420,surprisingly good,1
3420,staff happy,1
3420,smiles chat,1
3420,seats lovely,1
3420,roll delicious,1
3420,return excellent,1
3420,progress maps,1
3420,plenty smiles,1
3420,nice place,1
3415,good choice,1
3420,lovely gone,1
3420,layout beautiful,1
3420,happy oblige,1
3420,great soft,1
3420,good hot,1
3420,friendly crew,1
3420,free booze,1
3420,flights great,1
3420,fas free,1
3420,excellent crew,1
3420,enjoyed flights,1
3421,great entertainment,1
3421,looking support,1
3421,seats great,1
3421,support ba,1
3425,wonderful like,1
3425,room best,1
3425,impressed disabled,1
3425,help get,1
3425,happened good,1
3425,good ba,1
3425,best plane,1
3425,ba wonderful,1
3425,ba help,1
3425,asked help,1
3424,sunnier climes,1
3424,service excellent,1
3424,said free,1
3424,going sunnier,1
3424,friendly purser,1
3424,free front,1
3424,excellent purser,1
3424,e friendly,1
3423,like warm,1
3423,hand bowls,1
3423,consumed hand,1
3422,inflight entertainment,1
3422,entertainment work,1
3420,delicious usually,1
3420,clean board,1
3420,champagne surprisingly,1
3417,seats comfortable,1
3417,plane nice,1
3417,pilot good,1
3417,nice welcome,1
3417,good updates,1
3417,good selection,1
3417,good flight,1
3417,food excellent,1
3417,excellent served,1
3417,easy security,1
3417,crew good,1
3417,comfortable albeit,1
3417,avios easy,1
3416,good time,1
3416,george best,1
3416,flight good,1
3416,excellent aircraft,1
3416,crew excellent,1
3416,best airport,1
3415,system good,1
3415,space entertainment,1
3415,nice good,1
3415,lounge nice,1
3415,good flying,1
3417,reasonable good,1
3417,welcome club,1
3420,beautiful cabin,1
3418,ba excellent,1
3420,back nice,1
3420,apart progress,1
3419,price honest,1
3419,pleasant bags,1
3419,particularly pleasant,1
3419,loyal ba,1
3419,honest cheaper,1
3419,good old,1
3419,exceptionally good,1
3419,always loyal,1
3418,surely fly,1
3418,selection surely,1
3418,seen better,1
3418,keep good,1
3418,improved enhanced,1
3418,good work,1
3418,good ife,1
3418,friendly attentive,1
3418,food good,1
3418,extremely friendly,1
3418,excellent product,1
3418,could improved,1
3418,better days,1
3405,best flaw,1
3405,ba best,1
3404,special cabin,1
3389,dismissive entertainment,1
3390,quiet comfortable,1
3390,impressive quiet,1
3390,good business,1
3390,entertainment use,1
3390,entertainment system,1
3390,become favorite,1
3390,aircraft impressive,1
3389,warm champagne,1
3389,entertainment system,1
3389,ended effectively,1
3389,effectively line,1
3388,superb new,1
3404,seat comfortable,1
3388,really liked,1
3388,pleased chose,1
3388,liked entertainment,1
3388,inflight entertainment,1
3388,feel pleased,1
3388,excellent hours,1
3388,entertainment staff,1
3388,entertainment excellent,1
3388,ba superb,1
3387,wanted support,1
3387,support british,1
3390,service good,1
3390,use favorite,1
3391,good thing,1
3391,hospitality entertainment,1
3395,comfortable softer,1
3395,comfortable rather,1
3395,boarding easy,1
3394,staff charming,1
3394,reasonably good,1
3394,quite good,1
3394,good feel,1
3394,good cabin,1
3394,find comfortable,1
3394,comfortable lounge,1
3394,charming specially,1
3393,world favorite,1
3393,surely simple,1
3393,favorite airline,1
3393,believe surely,1
3392,used good,1
3392,superior ba,1
3392,significantly improved,1
3392,september loyal,1
3392,loyal ba,1
3392,improved standards,1
3392,good ife,1
3392,far superior,1
3387,favor reputable,1
3387,ba favor,1
3386,would good,1
3386,crew friendly,1
3386,comfortable enough,1
3386,also great,1
3386,aircraft excellent,1
3385,would liked,1
3385,vdu excellent,1
3385,vdu brilliant,1
3385,stewardesses interested,1
3385,satisfying bags,1
3385,quite satisfying,1
3385,new great,1
3385,liked standard,1
3385,interested human,1
3385,great vdu,1
3385,excellent music,1
3385,brilliant food,1
3384,see interested,1
3384,interested something,1
3383,new good,1
3383,good value,1
3383,good food,1
3383,flight good,1
3383,comfortable return,1
3382,luck anyone,1
3386,comfortable previous,1
3386,crew great,1
3386,useful arm,1
3386,crew superb,1
3386,superb food,1
3386,super quick,1
3386,seat useful,1
3386,seat good,1
3386,ok comfortable,1
3386,nice first,1
3386,meal good,1
3386,lollies great,1
3386,ife great,1
3386,great touch,1
3386,great job,1
3386,great games,1
3386,great crew,1
3386,good moving,1
3386,good ice,1
3386,good equal,1
3386,good close,1
3386,get super,1
3386,games good,1
3386,galley easy,1
3386,food nice,1
3386,excellent ife,1
3386,easy enough,1
3395,easier planning,1
3395,easy lax,1
3395,entertainment boxes,1
3402,absolute pleasure,1
3401,seats good,1
3401,satellite relaxed,1
3401,relaxed main,1
3401,nice way,1
3401,new impressed,1
3401,impressed new,1
3401,good experience,1
3401,good attentive,1
3401,flight good,1
3401,excellent nice,1
3401,enjoyed experience,1
3401,complimentary experience,1
3401,club complimentary,1
3401,baguettes excellent,1
3400,special food,1
3400,ok special,1
3400,good one,1
3400,food good,1
3400,excellent attentive,1
3400,crew excellent,1
3400,comfort ok,1
3399,pleasure seat,1
3399,nicely laid,1
3401,thoroughly enjoyed,1
3402,also amazing,1
3399,get good,1
3402,amazing toilet,1
3404,quick easy,1
3404,excellent seat,1
3404,excellent premium,1
3404,excellent flight,1
3404,even special,1
3404,easy overall,1
3404,comfortable positions,1
3404,catering excellent,1
3403,would happier,1
3403,seats good,1
3403,happier selection,1
3403,good usual,1
3402,pleasure seat,1
3402,nicely laid,1
3402,good sleep,1
3402,get good,1
3402,friendly attentive,1
3402,food excellent,1
3402,extremely friendly,1
3402,excellent quality,1
3402,excellent champagnes,1
3402,choices excellent,1
3402,cabin nicely,1
3399,good sleep,1
3399,friendly attentive,1
3395,entertainment screen,1
3397,good one,1
3397,excellent attentive,1
3397,crew excellent,1
3397,comfort ok,1
3396,rich pasta,1
3396,overly rich,1
3396,experience definitely,1
3396,definitely worth,1
3395,v helpful,1
3395,v comfortable,1
3395,two entertainment,1
3395,special meal,1
3395,seat comfortable,1
3395,rest great,1
3395,pleasant helpful,1
3395,pleasant functional,1
3395,make easier,1
3395,leg special,1
3395,lax joy,1
3395,joy use,1
3395,helpful pleasant,1
3395,helpful despite,1
3395,great entertainment,1
3395,extremely pleasant,1
3397,food good,1
3397,ok special,1
3399,food excellent,1
3397,special food,1
3399,extremely friendly,1
3399,excellent quality,1
3399,excellent champagnes,1
3399,choices excellent,1
3399,cabin nicely,1
3399,amazing toilet,1
3399,also amazing,1
3399,absolute pleasure,1
3398,thoroughly enjoyed,1
3398,seats good,1
3398,satellite relaxed,1
3398,relaxed main,1
3398,nice way,1
3398,new impressed,1
3398,impressed new,1
3398,good experience,1
3398,good attentive,1
3398,flight good,1
3398,excellent nice,1
3398,enjoyed experience,1
3398,complimentary experience,1
3398,club complimentary,1
3398,baguettes excellent,1
3426,cdg excellent,1
3426,help however,1
3476,outstanding definitely,1
3461,kept entertained,1
3463,good quality,1
3463,everything perfect,1
3463,ba good,1
3462,staff pleasant,1
3462,pleasant ife,1
3462,holiday usa,1
3462,family holiday,1
3461,would definitely,1
3461,staff hand,1
3461,pleasant staff,1
3461,overall enjoyable,1
